Time stamp;;;Electrical load [MWh];;;;Water consumption [m3/h];;;Solar data [Wh/m2];;;Wind speed [10 magl] [m/s];;;Temperature at 2m [¡C];;
Month;Hour of the day;Hour of the year;Load A;Load B;Load A + random;Load B + random;Regime1 (m?/h);Regime2 (m?/h);Regime3 (m?/h); IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 
1;8;176;4.8;5.1;4.8;5.1;0.0;107.4;183.7;34;45.2171;23.83;1.583;4.21;3.907; 22.80 ;30.17;24.809
1;9;177;4.8;5.7;4.8;5.7;286.3;107.4;69.5;196.2;238.1629;169.26;3.675;4.15;4.85; 23.78 ;30.78;25.808
1;10;178;5.0;6.2;4.9;6.1;286.3;107.4;80.7;377.5;453.0595;310.25;4.358;4.26;5.187; 24.77 ;31.05;27.232
1;11;179;4.9;5.5;4.9;5.5;286.3;107.4;67.4;587.7;679.1572;517.91;3.792;4.5;4.924; 25.75 ;30.95;29.112
1;12;180;4.8;5.5;4.8;5.5;286.3;107.4;216.7;767.9;814.3813;639.31;4.142;4.77;4.595; 26.73 ;30.47;30.659
1;13;181;4.7;5.4;4.7;5.3;286.3;107.4;310.6;558.7;879.2614;706.27;5.05;4.98;4.459; 27.72 ;29.60;31.619
1;14;182;4.8;5.5;4.7;5.4;286.3;107.4;432.2;816;869.6624;707.74;5.85;4.83;4.822; 28.70 ;28.04;32.159
1;15;183;4.8;5.5;4.7;5.6;286.3;107.4;245.4;739.9;783.1187;591.17;5.817;4.8;5.269; 28.16 ;26.90;32.256
1;16;184;5.0;5.4;5.0;5.5;286.3;107.4;56.4;587.7;632.4865;511.81;5.833;4.48;5.706; 27.62 ;26.18;32.075
1;17;185;5.4;4.8;5.4;4.8;286.3;107.4;95.1;366.4;425.0438;346.78;5.242;4.2;6.292; 27.08 ;25.66;31.238
1;18;186;5.1;5.0;5.2;5.0;0.0;107.4;99.1;136.2;197.2535;172.9;4.792;3.9;6.181; 26.54 ;25.21;29.844
1;19;187;4.8;5.1;4.7;5.1;0.0;107.4;121.6;27;19.4921;24.32;4.075;3.67;5.69; 26.00 ;24.78;28.529
1;20;188;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;2.808;3.55;5.203; 25.75 ;24.34;27.724
1;21;189;5.1;5.3;5.1;5.4;0.0;107.4;121.6;0;0;0;2.217;3.67;4.978; 25.49 ;24.02;27.226
1;22;190;5.2;5.6;5.1;5.5;0.0;107.4;95.1;0;0;0;0.65;3.77;4.853; 25.24 ;23.96;26.662
1;23;191;5.1;5.5;5.1;5.6;0.0;107.4;40.9;0;0;0;1.158;3.76;4.719; 24.98 ;23.84;26.03
1;24;192;5.0;5.4;5.0;5.3;0.0;107.4;17.7;0;0;0;1.475;3.76;4.428; 24.73 ;23.66;25.475
1;1;193;4.6;4.0;4.6;4.0;0.0;107.4;9.6;0;0;0;1.558;3.72;4.118; 24.48 ;23.61;25.076
1;2;194;4.8;4.3;4.9;4.3;0.0;107.4;2.4;0;0;0;1.408;3.63;3.946; 24.22 ;23.53;24.915
1;3;195;4.8;4.6;4.8;4.5;0.0;107.4;3.6;0;0;0;1.592;3.89;4.326; 23.97 ;23.85;24.872
1;4;196;4.8;4.7;4.8;4.6;0.0;107.4;7.2;0;0;0;1.808;4.52;4.262; 23.72 ;25.30;24.75
1;5;197;4.7;4.6;4.7;4.5;0.0;107.4;15.6;0;0;0;1.208;4.88;3.978; 23.46 ;26.90;24.632
1;6;198;4.6;4.3;4.7;4.3;0.0;107.4;40.9;0;0;0;1.175;4.7;3.878; 23.21 ;28.30;24.417
1;7;199;4.6;4.9;4.6;5.0;0.0;107.4;108.4;0;0;0;0.892;4.24;3.808; 22.95 ;29.48;24.193
1;8;200;4.8;5.1;4.9;5.2;0.0;107.4;183.7;36;46.7251;27.77;2.233;4.08;3.808; 22.70 ;30.42;24.349
1;9;201;4.8;5.7;4.9;5.8;286.3;107.4;69.5;209.3;235.4663;176.74;3.833;4.15;4.537; 23.85 ;31.04;25.536
1;10;202;5.0;6.2;5.1;6.2;286.3;107.4;80.7;386.5;492.7602;371.3;4.175;4.36;4.897; 25.00 ;31.31;27.266
1;11;203;4.9;5.5;4.8;5.5;286.3;107.4;67.4;613.7;685.6053;543.9;4.775;4.7;5.116; 26.15 ;31.19;29.243
1;12;204;4.8;5.5;4.9;5.5;286.3;107.4;216.7;760.9;819.9206;667.08;4.592;5.06;5.121; 27.30 ;30.70;30.842
1;13;205;4.7;5.4;4.7;5.3;286.3;107.4;310.6;562.7;892.0298;734.03;4.792;5.34;5.029; 28.45 ;29.75;31.846
1;14;206;4.8;5.5;4.8;5.6;286.3;107.4;432.2;831;883.8019;735.51;5.367;5.11;5.072; 29.60 ;28.03;32.326
1;15;207;4.8;5.5;4.8;5.5;286.3;107.4;245.4;752.9;798.44;671.22;6.067;5.05;4.976; 29.00 ;26.80;32.278
1;16;208;5.0;5.4;5.0;5.3;286.3;107.4;56.4;606.7;646.6938;546.96;5.917;4.67;5.482; 28.40 ;26.04;31.884
1;17;209;5.4;4.8;5.3;4.8;286.3;107.4;95.1;380.5;441.0908;375.24;5.725;4.18;5.853; 27.80 ;25.37;31.231
1;18;210;5.1;5.0;5.1;5.0;0.0;107.4;99.1;137.2;206.8553;185.21;4.75;3.91;5.701; 27.20 ;24.86;29.995
1;19;211;4.8;5.1;4.9;5.1;0.0;107.4;121.6;31;20.8934;25.6;4.292;3.94;5.337; 26.60 ;24.43;28.515
1;20;212;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;3.317;3.98;5.098; 26.32 ;23.97;27.595
1;21;213;5.1;5.3;5.1;5.2;0.0;107.4;121.6;0;0;0;2.25;3.99;4.991; 26.03 ;23.59;26.924
1;22;214;5.2;5.6;5.1;5.5;0.0;107.4;95.1;0;0;0;1.625;3.98;4.791; 25.75 ;23.53;26.278
1;23;215;5.1;5.5;5.2;5.6;0.0;107.4;40.9;0;0;0;1;4.08;4.774; 25.46 ;23.51;25.634
1;24;216;5.0;5.4;5.0;5.4;0.0;107.4;17.7;0;0;0;1;4.09;4.49; 25.18 ;23.45;25.025
1;1;217;4.6;4.0;4.5;4.1;0.0;107.4;9.6;0;0;0;1.958;4.17;4.133; 24.89 ;23.42;24.565
1;2;218;4.8;4.3;4.9;4.4;0.0;107.4;2.4;0;0;0;1.825;4.25;3.923; 24.61 ;23.39;24.25
1;3;219;4.8;4.6;4.7;4.6;0.0;107.4;3.6;0;0;0;1.992;4.58;4.206; 24.32 ;23.75;24.424
1;4;220;4.8;4.7;4.8;4.8;0.0;107.4;7.2;0;0;0;1.967;5.29;4.361; 24.04 ;25.22;24.436
1;5;221;4.7;4.6;4.7;4.5;0.0;107.4;15.6;0;0;0;2.4;5.81;4.195; 23.75 ;26.87;24.313
1;6;222;4.6;4.3;4.5;4.3;0.0;107.4;40.9;0;0;0;1.692;5.66;3.998; 23.47 ;28.25;24.142
1;7;223;4.6;4.9;4.6;4.9;0.0;107.4;108.4;0;0;0;2.183;5.05;3.962; 23.18 ;29.37;24.129
1;8;224;4.8;5.1;4.8;5.2;0.0;107.4;183.7;29;46.5828;25.21;2.883;4.61;3.719; 22.90 ;30.22;24.18
1;9;225;4.8;5.7;4.9;5.8;286.3;107.4;69.5;196.2;245.7248;170.83;4.358;4.49;5.06; 23.90 ;30.77;25.36
1;10;226;5.0;6.2;4.9;6.2;286.3;107.4;80.7;415.5;487.3154;359.68;4.442;4.59;5.81; 24.90 ;30.96;27.24
1;11;227;4.9;5.5;4.9;5.5;286.3;107.4;67.4;421.5;685.3338;480.69;4.058;4.88;5.849; 25.90 ;30.79;28.874
1;12;228;4.8;5.5;4.9;5.6;286.3;107.4;216.7;708.9;818.9535;577.38;4.525;5.14;5.691; 26.90 ;30.28;30.222
1;13;229;4.7;5.4;4.7;5.4;286.3;107.4;310.6;577.7;886.638;682.83;5.167;5.19;5.214; 27.90 ;29.37;31.387
1;14;230;4.8;5.5;4.8;5.6;286.3;107.4;432.2;835;875.9611;718.08;6.508;4.68;4.878; 28.90 ;27.85;32.067
1;15;231;4.8;5.5;4.9;5.5;286.3;107.4;245.4;750.9;782.7007;620.9;6.458;4.38;4.933; 28.54 ;26.76;31.782
1;16;232;5.0;5.4;5.0;5.3;286.3;107.4;56.4;606.7;620.2169;490.73;6.175;4.12;5.297; 28.18 ;26.11;31.309
1;17;233;5.4;4.8;5.4;4.9;286.3;107.4;95.1;385.5;418.5189;337.82;6;3.85;5.803; 27.82 ;25.59;30.644
1;18;234;5.1;5.0;5.2;5.1;0.0;107.4;99.1;136.2;194.4103;178.51;5.358;3.61;5.809; 27.46 ;25.12;29.49
1;19;235;4.8;5.1;4.7;5.0;0.0;107.4;121.6;29;18.5174;25.7;4.375;3.62;5.241; 27.10 ;24.75;28.085
1;20;236;4.8;5.2;4.7;5.2;0.0;107.4;134.8;0;0;0;3.933;3.71;4.722; 26.81 ;24.56;27.294
1;21;237;5.1;5.3;5.1;5.4;0.0;107.4;121.6;0;0;0;2.383;3.56;4.398; 26.52 ;24.30;26.731
1;22;238;5.2;5.6;5.2;5.6;0.0;107.4;95.1;0;0;0;1.325;3.64;4.344; 26.22 ;24.19;26.247
1;23;239;5.1;5.5;5.2;5.5;0.0;107.4;40.9;0;0;0;1.342;3.68;4.304; 25.93 ;24.08;25.811
1;24;240;5.0;5.4;4.9;5.3;0.0;107.4;17.7;0;0;0;1.267;3.71;4.034; 25.64 ;23.93;25.366
1;1;241;4.6;4.0;4.5;4.1;0.0;107.4;9.6;0;0;0;0.775;3.73;3.603; 25.35 ;23.83;25.079
1;2;242;4.8;4.3;4.9;4.3;0.0;107.4;2.4;0;0;0;0.433;3.7;3.349; 25.05 ;23.74;24.808
1;3;243;4.8;4.6;4.9;4.6;0.0;107.4;3.6;0;0;0;0.875;3.93;3.533; 24.76 ;24.11;24.978
1;4;244;4.8;4.7;4.9;4.7;0.0;107.4;7.2;0;0;0;1.067;4.55;3.137; 24.47 ;25.58;24.752
1;5;245;4.7;4.6;4.8;4.5;0.0;107.4;15.6;0;0;0;0.792;4.9;3.214; 24.18 ;27.20;24.715
1;6;246;4.6;4.3;4.7;4.3;0.0;107.4;40.9;0;0;0;0.875;4.62;3.344; 23.88 ;28.49;24.577
1;7;247;4.6;4.9;4.6;4.9;0.0;107.4;108.4;0;0;0;0.975;4.32;3.446; 23.59 ;29.52;24.488
1;8;248;4.8;5.1;4.8;5.1;0.0;107.4;183.7;38;45.6785;22.94;1.317;4.26;3.644; 23.30 ;30.26;24.676
1;9;249;4.8;5.7;4.8;5.6;286.3;107.4;69.5;214.3;232.5655;161.97;2.808;4.38;4.484; 24.13 ;30.63;25.792
1;10;250;5.0;6.2;4.9;6.2;286.3;107.4;80.7;429.5;466.0336;350.43;4.758;4.61;4.86; 24.97 ;30.67;27.441
1;11;251;4.9;5.5;4.9;5.4;286.3;107.4;67.4;618.7;648.1407;525.49;4.392;4.85;4.915; 25.80 ;30.46;29.206
1;12;252;4.8;5.5;4.9;5.6;286.3;107.4;216.7;777.9;781.9409;580.24;4.567;5.01;4.771; 26.63 ;30.07;30.374
1;13;253;4.7;5.4;4.7;5.5;286.3;107.4;310.6;527.6;852.2617;709.42;5.208;5.09;4.846; 27.47 ;29.37;31.566
1;14;254;4.8;5.5;4.8;5.6;286.3;107.4;432.2;833;819.3145;678.7;6.083;4.7;5.095; 28.30 ;28.20;32.059
1;15;255;4.8;5.5;4.9;5.4;286.3;107.4;245.4;742.9;715.9482;559.66;6.367;4.59;5.125; 28.24 ;27.37;31.277
1;16;256;5.0;5.4;5.1;5.3;286.3;107.4;56.4;599.7;573.7549;475.18;5.583;4.44;5.392; 28.18 ;26.83;30.952
1;17;257;5.4;4.8;5.3;4.9;286.3;107.4;95.1;379.5;404.1483;282.98;4.9;4.15;5.613; 28.12 ;26.27;30.291
1;18;258;5.1;5.0;5.2;5.1;0.0;107.4;99.1;137.2;186.8853;141.29;3.483;4.14;5.565; 28.06 ;25.79;29.381
1;19;259;4.8;5.1;4.8;5.0;0.0;107.4;121.6;31;18.3084;21.27;2.892;4.22;5.118; 28.00 ;25.34;28.307
1;20;260;4.8;5.2;4.7;5.2;0.0;107.4;134.8;0;0;0;2.775;4.35;4.701; 27.78 ;24.91;27.67
1;21;261;5.1;5.3;5.2;5.2;0.0;107.4;121.6;0;0;0;1.775;4.37;4.692; 27.57 ;24.51;27.333
1;22;262;5.2;5.6;5.1;5.6;0.0;107.4;95.1;0;0;0;2.408;4.33;4.695; 27.35 ;24.15;26.857
1;23;263;5.1;5.5;5.2;5.5;0.0;107.4;40.9;0;0;0;2.883;4.47;4.413; 27.14 ;24.00;26.293
1;24;264;5.0;5.4;4.9;5.4;0.0;107.4;17.7;0;0;0;2.217;4.73;4.182; 26.92 ;23.94;25.795
1;1;265;4.6;4.0;4.6;4.1;0.0;107.4;9.6;0;0;0;2.392;4.82;4.143; 26.71 ;23.91;25.362
1;2;266;4.8;4.3;4.9;4.2;0.0;107.4;2.4;0;0;0;2.758;4.83;4.227; 26.49 ;23.86;24.996
1;3;267;4.8;4.6;4.8;4.6;0.0;107.4;3.6;0;0;0;2.333;5.07;4.2; 26.28 ;24.14;24.855
1;4;268;4.8;4.7;4.9;4.6;0.0;107.4;7.2;0;0;0;1.967;5.76;4.343; 26.06 ;25.48;24.551
1;5;269;4.7;4.6;4.7;4.5;0.0;107.4;15.6;0;0;0;1.75;6.02;4.401; 25.85 ;27.01;24.287
1;6;270;4.6;4.3;4.6;4.4;0.0;107.4;40.9;0;0;0;2.6;5.52;4.582; 25.63 ;28.51;24.095
1;7;271;4.6;4.9;4.6;4.9;0.0;107.4;108.4;0;0;0;2.517;4.88;4.816; 25.42 ;29.76;23.886
1;8;272;4.8;5.1;4.8;5.2;0.0;107.4;183.7;36;47.1782;27.96;3.017;4.68;4.739; 25.20 ;30.68;24.087
1;9;273;4.8;5.7;4.9;5.8;286.3;107.4;69.5;207.2;243.1057;185.8;4.85;4.74;5.782; 26.73 ;31.24;25.539
1;10;274;5.0;6.2;5.0;6.1;286.3;107.4;80.7;431.5;488.0572;379.57;5.642;5.01;6.058; 28.27 ;31.39;27.5
1;11;275;4.9;5.5;4.9;5.5;286.3;107.4;67.4;640.8;681.5925;550.8;5.55;5.49;6.256; 29.80 ;31.11;29.515
1;12;276;4.8;5.5;4.8;5.5;286.3;107.4;216.7;786.9;822.0699;672.59;5.058;5.95;6.209; 31.33 ;30.42;31.153
1;13;277;4.7;5.4;4.8;5.4;286.3;107.4;310.6;560.7;890.6453;737.38;5.233;6.24;6.278; 32.87 ;29.29;32.295
1;14;278;4.8;5.5;4.9;5.6;286.3;107.4;432.2;845;882.5838;739.35;6.008;5.8;6.289; 34.40 ;27.73;32.916
1;15;279;4.8;5.5;4.8;5.5;286.3;107.4;245.4;765.9;795.0768;661.37;5.675;5.39;5.427; 32.92 ;26.63;33.007
1;16;280;5.0;5.4;5.1;5.4;286.3;107.4;56.4;618.7;636.3992;539.47;6.208;5.1;5.686; 31.44 ;25.98;32.594
1;17;281;5.4;4.8;5.3;4.9;286.3;107.4;95.1;381.5;409.9818;379.18;5.742;4.77;6.017; 29.96 ;25.43;31.702
1;18;282;5.1;5.0;5.2;5.1;0.0;107.4;99.1;135.2;165.8924;186.59;5.3;4.72;5.979; 28.48 ;25.02;30.34
1;19;283;4.8;5.1;4.8;5.1;0.0;107.4;121.6;35;16.0659;27.47;4.108;4.37;5.511; 27.00 ;24.54;28.787
1;20;284;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;2.575;4.04;5.397; 26.57 ;24.06;27.643
1;21;285;5.1;5.3;5.1;5.3;0.0;107.4;121.6;0;0;0;1.958;3.99;5.111; 26.14 ;23.63;26.852
1;22;286;5.2;5.6;5.1;5.6;0.0;107.4;95.1;0;0;0;1.325;4.02;4.844; 25.71 ;23.31;26.121
1;23;287;5.1;5.5;5.2;5.6;0.0;107.4;40.9;0;0;0;1.033;4.09;4.529; 25.28 ;23.06;25.537
1;24;288;5.0;5.4;4.9;5.4;0.0;107.4;17.7;0;0;0;1.225;4.19;4.096; 24.85 ;22.85;25.031
1;1;289;4.6;4.0;4.5;4.1;0.0;107.4;9.6;0;0;0;0.883;4.28;3.674; 24.42 ;22.71;24.661
1;2;290;4.8;4.3;4.8;4.4;0.0;107.4;2.4;0;0;0;1.375;4.28;3.577; 23.98 ;22.63;24.365
1;3;291;4.8;4.6;4.8;4.7;0.0;107.4;3.6;0;0;0;1.525;4.4;3.75; 23.55 ;23.12;24.183
1;4;292;4.8;4.7;4.8;4.7;0.0;107.4;7.2;0;0;0;1.517;4.94;3.772; 23.12 ;24.63;24.056
1;5;293;4.7;4.6;4.6;4.5;0.0;107.4;15.6;0;0;0;1.508;5.26;3.849; 22.69 ;26.15;23.72
1;6;294;4.6;4.3;4.5;4.3;0.0;107.4;40.9;0;0;0;1.858;5.1;4.131; 22.26 ;27.57;23.521
1;7;295;4.6;4.9;4.6;4.9;0.0;107.4;108.4;0;0;0;1.833;4.8;4.406; 21.83 ;28.88;23.306
1;8;296;4.8;5.1;4.7;5.2;0.0;107.4;183.7;34;50.3506;21.07;1.825;4.49;5.097; 21.40 ;29.83;23.495
1;9;297;4.8;5.7;4.9;5.7;286.3;107.4;69.5;213.3;254.5329;144.05;3.783;4.52;5.926; 23.25 ;30.49;24.314
1;10;298;5.0;6.2;4.9;6.2;286.3;107.4;80.7;446.5;499.7917;299.23;5.233;4.64;6.229; 25.10 ;30.77;25.752
1;11;299;4.9;5.5;4.8;5.5;286.3;107.4;67.4;651.8;697.9676;501.07;5.142;4.87;5.957; 26.95 ;30.66;27.578
1;12;300;4.8;5.5;4.8;5.5;286.3;107.4;216.7;783.9;835.1996;651.13;5.258;5.17;5.835; 28.80 ;30.21;29.307
1;13;301;4.7;5.4;4.6;5.3;286.3;107.4;310.6;563.7;900.7319;740.43;5.275;5.36;5.75; 30.65 ;29.34;30.77
1;14;302;4.8;5.5;4.9;5.5;286.3;107.4;432.2;851;890.0477;741.42;5.067;4.94;5.376; 32.50 ;27.69;31.621
1;15;303;4.8;5.5;4.8;5.6;286.3;107.4;245.4;775.9;804.7784;682.14;6.108;4.92;4.915; 31.70 ;26.51;31.888
1;16;304;5.0;5.4;4.9;5.5;286.3;107.4;56.4;621.7;650.6183;558.77;4.867;4.76;5.126; 30.90 ;25.78;31.726
1;17;305;5.4;4.8;5.4;4.9;286.3;107.4;95.1;390.5;442.7328;391.58;4.508;4.53;5.316; 30.10 ;25.21;31.107
1;18;306;5.1;5.0;5.1;5.1;0.0;107.4;99.1;125.2;207.5912;196.43;4.492;4.22;5.053; 29.30 ;24.75;30.083
1;19;307;4.8;5.1;4.7;5.2;0.0;107.4;121.6;25;21.5728;29.64;3.708;4.04;4.544; 28.50 ;24.40;28.675
1;20;308;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;3.283;3.94;4.508; 27.88 ;24.07;27.631
1;21;309;5.1;5.3;5.1;5.3;0.0;107.4;121.6;0;0;0;2.225;3.91;4.55; 27.25 ;23.92;26.672
1;22;310;5.2;5.6;5.2;5.5;0.0;107.4;95.1;0;0;0;1.575;3.94;4.334; 26.63 ;23.85;25.821
1;23;311;5.1;5.5;5.1;5.6;0.0;107.4;40.9;0;0;0;1.2;4.05;4.14; 26.01 ;23.79;25.103
1;24;312;5.0;5.4;4.9;5.3;0.0;107.4;17.7;0;0;0;0.917;4.16;3.761; 25.38 ;23.74;24.472
1;1;313;4.6;4.0;4.5;4.1;0.0;107.4;9.6;0;0;0;0.775;4.12;3.373; 24.76 ;23.69;23.944
1;2;314;4.8;4.3;4.8;4.3;0.0;107.4;2.4;0;0;0;0.608;3.95;3.11; 24.14 ;23.57;23.495
1;3;315;4.8;4.6;4.8;4.7;0.0;107.4;3.6;0;0;0;0.667;4.08;3.215; 23.52 ;23.86;23.316
1;4;316;4.8;4.7;4.9;4.8;0.0;107.4;7.2;0;0;0;0.65;4.65;3.041; 22.89 ;25.25;23.101
1;5;317;4.7;4.6;4.7;4.7;0.0;107.4;15.6;0;0;0;0.975;5.02;2.949; 22.27 ;26.85;22.819
1;6;318;4.6;4.3;4.5;4.3;0.0;107.4;40.9;0;0;0;1.342;4.87;2.899; 21.65 ;28.18;22.586
1;7;319;4.6;4.9;4.5;4.9;0.0;107.4;108.4;0;0;0;1.15;4.47;2.9; 21.02 ;29.32;22.357
1;8;320;4.8;5.1;4.8;5.0;0.0;107.4;183.7;34;45.6081;27.77;1.35;4.32;2.787; 20.40 ;30.17;22.664
1;9;321;4.8;5.7;4.9;5.7;286.3;107.4;69.5;203.2;238.1958;180.09;2.3;4.46;3.576; 22.62 ;30.72;24.485
1;10;322;5.0;6.2;5.0;6.2;286.3;107.4;80.7;428.5;483.3922;354.76;3.85;4.79;4.64; 24.83 ;30.91;26.327
1;11;323;4.9;5.5;4.9;5.4;286.3;107.4;67.4;631.8;677.4081;522.83;4.792;5.16;4.84; 27.05 ;30.72;28.319
1;12;324;4.8;5.5;4.9;5.5;286.3;107.4;216.7;776.9;821.6277;613.22;4.933;5.42;4.761; 29.27 ;30.18;29.857
1;13;325;4.7;5.4;4.6;5.4;286.3;107.4;310.6;564.7;886.6854;705.38;5.108;5.54;4.691; 31.48 ;29.30;30.971
1;14;326;4.8;5.5;4.9;5.5;286.3;107.4;432.2;838;876.5419;728.13;5.45;5.23;4.878; 33.70 ;27.95;31.532
1;15;327;4.8;5.5;4.8;5.6;286.3;107.4;245.4;768.9;789.658;651.82;5.492;5.12;4.978; 32.46 ;26.93;31.554
1;16;328;5.0;5.4;4.9;5.3;286.3;107.4;56.4;634.8;631.0443;535.63;5.733;5.03;5.163; 31.22 ;26.28;31.392
1;17;329;5.4;4.8;5.4;4.8;286.3;107.4;95.1;371.4;428.0836;379.67;4.992;4.74;5.325; 29.98 ;25.68;31.075
1;18;330;5.1;5.0;5.0;5.0;0.0;107.4;99.1;125.2;200.9787;191.11;4.5;4.6;5.173; 28.74 ;25.14;30.325
1;19;331;4.8;5.1;4.7;5.0;0.0;107.4;121.6;37;20.6954;28.85;3.292;4.59;4.561; 27.50 ;24.66;29.085
1;20;332;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;2.633;4.75;4.388; 27.23 ;24.35;28.074
1;21;333;5.1;5.3;5.1;5.3;0.0;107.4;121.6;0;0;0;1.525;4.86;4.512; 26.96 ;24.14;27.258
1;22;334;5.2;5.6;5.1;5.6;0.0;107.4;95.1;0;0;0;1.367;4.97;4.722; 26.69 ;23.97;26.434
1;23;335;5.1;5.5;5.2;5.5;0.0;107.4;40.9;0;0;0;1.758;5;5.083; 26.42 ;23.81;25.672
1;24;336;5.0;5.4;5.0;5.3;0.0;107.4;17.7;0;0;0;2.158;5.04;5.168; 26.15 ;23.71;25.074
1;1;337;4.6;4.0;4.5;4.1;0.0;107.4;9.6;0;0;0;1.775;5.19;5.337; 25.88 ;23.65;24.615
1;2;338;4.8;4.3;4.8;4.3;0.0;107.4;2.4;0;0;0;1.617;5.27;5.546; 25.62 ;23.62;24.407
1;3;339;4.8;4.6;4.8;4.6;0.0;107.4;3.6;0;0;0;2.6;5.49;5.321; 25.35 ;23.92;24.248
1;4;340;4.8;4.7;4.9;4.7;0.0;107.4;7.2;0;0;0;3.083;6.21;5.548; 25.08 ;25.25;24.206
1;5;341;4.7;4.6;4.7;4.6;0.0;107.4;15.6;0;0;0;3.075;6.87;5.599; 24.81 ;26.86;24.32
1;6;342;4.6;4.3;4.6;4.3;0.0;107.4;40.9;0;0;0;2.467;6.82;5.431; 24.54 ;28.30;24.216
1;7;343;4.6;4.9;4.6;4.8;0.0;107.4;108.4;0;0;0;1.483;6.47;5.317; 24.27 ;29.49;23.997
1;8;344;4.8;5.1;4.8;5.2;0.0;107.4;183.7;32;48.9912;25.5;3.258;6.07;5.164; 24.00 ;30.34;24.205
1;9;345;4.8;5.7;4.8;5.7;286.3;107.4;69.5;196.2;236.8451;149.37;4.958;5.9;7.108; 25.50 ;30.90;25.41
1;10;346;5.0;6.2;4.9;6.2;286.3;107.4;80.7;436.5;486.114;319.41;6.258;5.84;7.042; 27.00 ;31.14;27.129
1;11;347;4.9;5.5;5.0;5.4;286.3;107.4;67.4;638.8;688.1124;526.57;6.017;5.9;6.707; 28.50 ;31.11;29.063
1;12;348;4.8;5.5;4.7;5.5;286.3;107.4;216.7;778.9;824.0484;651.33;6.1;6.08;6.507; 30.00 ;30.72;30.729
1;13;349;4.7;5.4;4.6;5.4;286.3;107.4;310.6;563.7;890.1613;736;6.525;6.26;6.662; 31.50 ;29.90;32.056
1;14;350;4.8;5.5;4.7;5.5;286.3;107.4;432.2;837;883.1135;737.97;5.867;6.1;6.812; 33.00 ;28.58;32.766
1;15;351;4.8;5.5;4.8;5.5;286.3;107.4;245.4;763.9;786.0332;681.26;5.558;5.92;6.494; 32.62 ;27.42;32.832
1;16;352;5.0;5.4;4.9;5.5;286.3;107.4;56.4;622.7;649.9117;560.84;5.158;5.82;6.515; 32.24 ;26.55;32.582
1;17;353;5.4;4.8;5.3;4.8;286.3;107.4;95.1;420.5;445.0837;389.12;4.917;5.57;6.429; 31.86 ;25.82;31.832
1;18;354;5.1;5.0;5.1;5.0;0.0;107.4;99.1;112.1;209.6547;196.73;4.117;5.15;6.223; 31.48 ;25.17;30.67
1;19;355;4.8;5.1;4.8;5.1;0.0;107.4;121.6;35;21.8933;31.41;2.525;4.81;5.865; 31.10 ;24.61;29.171
1;20;356;4.8;5.2;4.8;5.2;0.0;107.4;134.8;0;0;0;3.042;4.64;5.953; 30.57 ;24.16;27.889
1;21;357;5.1;5.3;5.1;5.4;0.0;107.4;121.6;0;0;0;3.292;4.62;5.947; 30.04 ;23.87;26.837
1;22;358;5.2;5.6;5.1;5.6;0.0;107.4;95.1;0;0;0;3.558;4.78;5.561; 29.51 ;23.80;25.973
1;23;359;5.1;5.5;5.1;5.4;0.0;107.4;40.9;0;0;0;3.542;4.72;5.297; 28.98 ;23.67;25.322
1;24;360;5.0;5.4;5.0;5.3;0.0;107.4;17.7;0;0;0;3.467;4.59;4.99; 28.45 ;23.55;24.857
1;1;361;4.6;4.0;4.5;4.0;0.0;107.4;9.6;0;0;0;2.567;4.57;4.87; 27.92 ;23.49;24.601
1;2;362;4.8;4.3;4.9;4.3;0.0;107.4;2.4;0;0;0;1.942;4.39;4.706; 27.38 ;23.35;24.356
1;3;363;4.8;4.6;4.9;4.7;0.0;107.4;3.6;0;0;0;1.867;4.58;4.732; 26.85 ;23.60;24.372
1;4;364;4.8;4.7;4.8;4.6;0.0;107.4;7.2;0;0;0;1.775;5.42;5.129; 26.32 ;24.87;24.345
1;5;365;4.7;4.6;4.6;4.6;0.0;107.4;15.6;0;0;0;1.75;5.8;5.081; 25.79 ;26.39;24.219
1;6;366;4.6;4.3;4.6;4.4;0.0;107.4;40.9;0;0;0;1.917;5.57;4.982; 25.26 ;27.84;24.18
1;7;367;4.6;4.9;4.6;5.0;0.0;107.4;108.4;0;0;0;3.167;5.06;4.646; 24.73 ;29.07;24.094
1;8;368;4.8;5.1;4.8;5.2;0.0;107.4;183.7;29;47.3861;20.38;4.658;4.78;5.049; 24.20 ;30.12;24.184
1;9;369;4.8;5.7;4.8;5.7;286.3;107.4;69.5;203.2;239.3676;129.87;5.167;4.76;6.202; 25.25 ;30.83;25.228
1;10;370;5.0;6.2;4.9;6.2;286.3;107.4;80.7;433.5;455.7862;303.95;4.783;4.87;6.4; 26.30 ;31.11;26.898
1;11;371;4.9;5.5;4.8;5.4;286.3;107.4;67.4;434.5;650.7705;419.25;5.067;5.06;5.936; 27.35 ;31.04;28.599
